event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account,risk_score,risk_level
8035,2026-08-29 13:47:06.990451,trader01,Failed Login,Connecticut,172.16.0.10,1,0,False,0,Low
8036,2026-08-20 15:12:06.990451,trader01,Successful Login,London,192.168.1.20,0,0,False,10,Low
8037,2026-09-10 01:12:06.990451,employee02,Successful Login,Texas,172.16.0.10,0,0,False,10,Low
8038,2026-09-09 23:24:06.990451,admin01,Privilege Change,London,192.168.1.30,0,0,True,65,High
8039,2026-09-13 19:19:06.990451,employee02,Privilege Change,New York,172.16.0.10,0,0,False,30,Medium
8040,2026-09-11 18:49:06.990451,analyst01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
8041,2026-08-23 22:16:06.990451,developer01,Password Reset,London,10.0.0.15,0,0,False,20,Low
8042,2026-08-27 09:01:06.990451,employee03,Successful Login,California,192.168.1.20,0,0,False,10,Low
8043,2026-08-25 08:21:06.990451,finance01,File Access,New York,192.168.1.30,0,0,False,5,Low
8044,2026-08-27 02:54:06.990451,developer01,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
8045,2026-08-17 04:15:06.990451,finance01,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
8046,2026-08-31 16:21:06.990451,finance01,Data Transfer,California,10.0.0.15,0,3685,False,50,Medium
8047,2026-08-23 09:51:06.990451,analyst01,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
8048,2026-08-21 10:52:06.990451,admin01,Privilege Change,London,192.168.1.10,0,0,True,65,High
8049,2026-09-14 07:44:06.990451,employee03,Password Reset,Connecticut,10.0.0.25,0,0,False,10,Low
8050,2026-09-02 07:00:06.990451,admin01,Data Transfer,California,10.0.0.25,0,1227,True,60,High
8051,2026-08-23 02:30:06.990451,employee02,File Access,Connecticut,10.0.0.25,0,0,False,5,Low
8052,2026-09-02 07:41:06.990451,employee01,Privilege Change,Texas,172.16.0.10,0,0,False,40,Medium
8053,2026-09-11 12:39:06.990451,trader01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
8054,2026-09-04 19:32:06.990451,employee03,File Access,Chicago,192.168.1.30,0,0,False,5,Low
8055,2026-09-10 23:05:06.990451,trader01,Failed Login,Connecticut,192.168.1.10,7,0,False,30,Medium
8056,2026-08-23 01:30:06.990451,analyst01,Data Transfer,Connecticut,192.168.1.10,0,2894,False,25,Low
8057,2026-08-27 11:58:06.990451,employee01,Password Reset,London,192.168.1.30,0,0,False,20,Low
8058,2026-08-30 06:11:06.990451,finance01,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
8059,2026-08-30 15:14:06.990451,finance01,Successful Login,Texas,192.168.1.10,0,0,False,10,Low
8060,2026-08-30 21:37:06.990451,employee02,File Access,Connecticut,10.0.0.15,0,0,False,5,Low
8061,2026-09-14 06:38:06.990451,analyst01,Privilege Change,Texas,192.168.1.20,0,0,False,40,Medium
8062,2026-09-08 06:13:06.990451,admin01,Failed Login,New Jersey,10.0.0.15,4,0,True,45,Medium
8063,2026-08-27 05:15:06.990451,employee01,Privilege Change,Connecticut,192.168.1.20,0,0,False,30,Medium
8064,2026-08-28 23:18:06.990451,employee03,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
8065,2026-08-23 23:14:06.990451,analyst01,Data Transfer,Texas,192.168.1.20,0,874,False,10,Low
8066,2026-08-24 04:04:06.990451,employee01,Password Reset,Texas,10.0.0.25,0,0,False,20,Low
8067,2026-09-08 21:48:06.990451,admin01,Successful Login,New Jersey,192.168.1.10,0,0,True,25,Low
8068,2026-09-13 23:22:06.990451,employee01,Failed Login,Chicago,192.168.1.10,6,0,False,30,Medium
8069,2026-08-30 09:24:06.990451,admin01,Data Transfer,London,192.168.1.20,0,977,True,35,Medium
8070,2026-09-13 03:06:06.990451,trader01,Data Transfer,New York,10.0.0.15,0,3802,False,40,Medium
8071,2026-09-13 00:38:06.990451,finance01,File Access,Chicago,10.0.0.25,0,0,False,5,Low
8072,2026-08-16 23:28:06.990451,trader01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
8073,2026-09-01 18:22:06.990451,admin01,Password Reset,New York,172.16.0.10,0,0,True,35,Medium
8074,2026-09-10 04:14:06.990451,finance01,Password Reset,London,192.168.1.20,0,0,False,20,Low
8075,2026-09-13 01:21:06.990451,trader01,Data Transfer,New Jersey,192.168.1.10,0,3150,False,40,Medium
8076,2026-08-31 04:17:06.990451,employee02,Successful Login,California,172.16.0.10,0,0,False,10,Low
8077,2026-08-26 21:18:06.990451,trader01,Password Reset,London,172.16.0.10,0,0,False,20,Low
8078,2026-08-30 11:23:06.990451,trader01,Failed Login,California,172.16.0.10,6,0,False,40,Medium
8079,2026-09-07 15:27:06.990451,finance01,Successful Login,New York,192.168.1.10,0,0,False,0,Low
8080,2026-09-11 02:07:06.990451,employee03,Failed Login,New Jersey,172.16.0.10,9,0,False,40,Medium
8081,2026-09-13 01:12:06.990451,admin01,Privilege Change,California,172.16.0.10,0,0,True,65,High
8082,2026-09-10 06:36:06.990451,employee03,File Access,London,10.0.0.15,0,0,False,15,Low
8083,2026-08-21 05:24:06.990451,developer01,File Access,Chicago,192.168.1.10,0,0,False,5,Low
8084,2026-09-08 03:56:06.990451,employee03,File Access,California,192.168.1.20,0,0,False,15,Low
8085,2026-08-16 10:41:06.990451,analyst01,File Access,Connecticut,192.168.1.30,0,0,False,5,Low
8086,2026-09-02 07:14:06.990451,finance01,File Access,London,10.0.0.25,0,0,False,15,Low
8087,2026-08-27 00:22:06.990451,analyst01,Failed Login,Chicago,10.0.0.25,4,0,False,20,Low
8088,2026-09-10 06:20:06.990451,admin01,Password Reset,New York,192.168.1.30,0,0,True,35,Medium
8089,2026-08-18 10:13:06.990451,admin01,Data Transfer,Texas,10.0.0.25,0,2973,True,60,High
8090,2026-09-10 10:51:06.990451,finance01,File Access,New Jersey,10.0.0.15,0,0,False,5,Low
8091,2026-08-26 12:25:06.990451,analyst01,Data Transfer,Texas,10.0.0.15,0,1392,False,35,Medium
8092,2026-08-23 19:53:06.990451,employee02,Data Transfer,New York,192.168.1.10,0,2532,False,25,Low
8093,2026-08-25 17:11:06.990451,finance01,Password Reset,New York,192.168.1.30,0,0,False,10,Low
8094,2026-09-10 07:59:06.990451,employee02,Successful Login,Texas,10.0.0.15,0,0,False,10,Low
8095,2026-08-21 02:41:06.990451,finance01,Successful Login,California,192.168.1.20,0,0,False,10,Low
8096,2026-08-30 08:07:06.990451,employee01,File Access,New Jersey,192.168.1.10,0,0,False,5,Low
8097,2026-08-17 11:33:06.990451,developer01,Successful Login,London,192.168.1.10,0,0,False,10,Low
8098,2026-09-05 09:09:06.990451,employee03,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
8099,2026-08-25 19:15:06.990451,employee02,Password Reset,London,172.16.0.10,0,0,False,20,Low
8100,2026-09-12 20:56:06.990451,finance01,File Access,Chicago,192.168.1.30,0,0,False,5,Low
8101,2026-09-06 10:30:06.990451,finance01,Failed Login,New Jersey,192.168.1.20,3,0,False,20,Low
8102,2026-09-13 09:20:06.990451,analyst01,Failed Login,New Jersey,10.0.0.15,10,0,False,40,Medium
8103,2026-09-02 10:35:06.990451,developer01,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
8104,2026-08-17 17:14:06.990451,employee01,Privilege Change,New York,172.16.0.10,0,0,False,30,Medium
8105,2026-09-07 22:28:06.990451,employee03,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
8106,2026-08-25 06:17:06.990451,analyst01,Failed Login,New York,192.168.1.30,8,0,False,40,Medium
8107,2026-08-22 03:36:06.990451,finance01,Failed Login,Connecticut,10.0.0.15,9,0,False,40,Medium
8108,2026-08-26 23:40:06.990451,employee02,Failed Login,Chicago,172.16.0.10,2,0,False,0,Low
8109,2026-08-23 10:00:06.990451,finance01,File Access,New Jersey,10.0.0.25,0,0,False,5,Low
8110,2026-09-11 07:11:06.990451,finance01,Data Transfer,California,10.0.0.15,0,2196,False,35,Medium
8111,2026-09-13 05:39:06.990451,finance01,Data Transfer,Connecticut,10.0.0.25,0,2994,False,25,Low
8112,2026-09-06 19:37:06.990451,analyst01,Data Transfer,Texas,192.168.1.10,0,2604,False,35,Medium
8113,2026-09-13 16:27:06.990451,finance01,Successful Login,London,192.168.1.10,0,0,False,10,Low
8114,2026-09-10 20:05:06.990451,employee01,Failed Login,London,192.168.1.30,9,0,False,50,Medium
8115,2026-09-14 04:43:06.990451,developer01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
8116,2026-09-12 01:18:06.990451,employee01,Failed Login,London,10.0.0.15,2,0,False,10,Low
8117,2026-09-05 02:48:06.990451,employee01,Failed Login,Texas,192.168.1.20,4,0,False,30,Medium
8118,2026-09-13 05:43:06.990451,admin01,File Access,Chicago,192.168.1.20,0,0,True,30,Medium
8119,2026-09-10 22:40:06.990451,finance01,Privilege Change,New York,10.0.0.15,0,0,False,30,Medium
8120,2026-08-20 20:50:06.990451,analyst01,Failed Login,New York,10.0.0.25,1,0,False,0,Low
8121,2026-09-11 05:01:06.990451,trader01,Privilege Change,Texas,192.168.1.20,0,0,False,40,Medium
8122,2026-09-03 00:36:06.990451,developer01,Successful Login,Chicago,192.168.1.20,0,0,False,0,Low
8123,2026-09-13 21:38:06.990451,analyst01,Successful Login,London,192.168.1.20,0,0,False,10,Low
8124,2026-08-22 06:24:06.990451,admin01,Privilege Change,Texas,10.0.0.25,0,0,True,65,High
8125,2026-09-04 20:26:06.990451,employee01,Data Transfer,London,192.168.1.20,0,4672,False,60,High
8126,2026-08-16 11:20:06.990451,admin01,File Access,London,192.168.1.20,0,0,True,40,Medium
8127,2026-08-30 03:37:06.990451,employee02,File Access,Texas,192.168.1.20,0,0,False,15,Low
8128,2026-09-02 02:21:06.990451,analyst01,Successful Login,Texas,10.0.0.15,0,0,False,10,Low
8129,2026-08-29 01:45:06.990451,developer01,Failed Login,Chicago,192.168.1.10,3,0,False,20,Low
8130,2026-09-03 14:56:06.990451,admin01,File Access,London,192.168.1.30,0,0,True,40,Medium
8131,2026-09-04 02:35:06.990451,employee02,Failed Login,Chicago,192.168.1.20,9,0,False,40,Medium
8132,2026-09-05 22:35:06.990451,trader01,Privilege Change,Chicago,172.16.0.10,0,0,False,30,Medium
8133,2026-09-01 20:20:06.990451,employee02,Data Transfer,London,192.168.1.10,0,2719,False,35,Medium
8134,2026-08-20 20:41:06.990451,admin01,Privilege Change,Texas,192.168.1.30,0,0,True,65,High
8135,2026-08-17 23:17:06.990451,finance01,Failed Login,California,192.168.1.10,6,0,False,40,Medium
8136,2026-08-30 22:45:06.990451,admin01,Failed Login,Chicago,10.0.0.15,9,0,True,65,High
8137,2026-09-02 20:56:06.990451,employee02,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
8138,2026-08-28 04:14:06.990451,developer01,Password Reset,London,192.168.1.20,0,0,False,20,Low
8139,2026-08-21 10:20:06.990451,analyst01,Successful Login,New Jersey,10.0.0.15,0,0,False,0,Low
8140,2026-08-15 21:40:06.990451,employee01,Successful Login,New York,192.168.1.10,0,0,False,0,Low
8141,2026-09-09 17:55:06.990451,finance01,Data Transfer,London,10.0.0.25,0,3692,False,50,Medium
8142,2026-09-11 15:17:06.990451,employee03,Successful Login,California,192.168.1.10,0,0,False,10,Low
8143,2026-08-15 17:16:06.990451,analyst01,Password Reset,London,192.168.1.20,0,0,False,20,Low
8144,2026-08-21 18:28:06.990451,employee03,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
8145,2026-09-04 18:30:06.990451,analyst01,Password Reset,New Jersey,10.0.0.15,0,0,False,10,Low
8146,2026-08-30 02:22:06.990451,admin01,Password Reset,London,192.168.1.30,0,0,True,45,Medium
8147,2026-09-07 13:53:06.990451,employee01,File Access,London,172.16.0.10,0,0,False,15,Low
8148,2026-09-04 01:08:06.990451,finance01,Failed Login,London,192.168.1.20,2,0,False,10,Low
8149,2026-08-30 18:50:06.990451,trader01,Privilege Change,California,172.16.0.10,0,0,False,40,Medium
8150,2026-09-09 05:13:06.990451,employee02,Password Reset,California,192.168.1.10,0,0,False,20,Low
8151,2026-08-24 19:21:06.990451,analyst01,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
8152,2026-08-31 00:45:06.990451,trader01,Password Reset,New Jersey,192.168.1.10,0,0,False,10,Low
8153,2026-09-01 02:23:06.990451,analyst01,Successful Login,Texas,192.168.1.10,0,0,False,10,Low
8154,2026-09-01 23:31:06.990451,developer01,Password Reset,Chicago,10.0.0.25,0,0,False,10,Low
8155,2026-08-19 00:54:06.990451,developer01,Successful Login,London,192.168.1.10,0,0,False,10,Low
8156,2026-09-02 06:50:06.990451,employee03,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
8157,2026-08-19 21:35:06.990451,analyst01,Data Transfer,Texas,10.0.0.25,0,4087,False,60,High
8158,2026-08-31 05:43:06.990451,developer01,File Access,California,192.168.1.30,0,0,False,15,Low
8159,2026-08-16 22:35:06.990451,employee03,Password Reset,California,172.16.0.10,0,0,False,20,Low
8160,2026-09-10 02:50:06.990451,employee01,Data Transfer,New Jersey,10.0.0.15,0,3098,False,40,Medium
8161,2026-08-20 02:04:06.990451,trader01,Privilege Change,New York,172.16.0.10,0,0,False,30,Medium
8162,2026-09-08 07:05:06.990451,admin01,Privilege Change,Texas,192.168.1.20,0,0,True,65,High
8163,2026-08-29 15:56:06.990451,employee02,Data Transfer,Chicago,172.16.0.10,0,2329,False,25,Low
8164,2026-08-24 01:40:06.990451,employee01,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
8165,2026-09-02 11:53:06.990451,employee03,Data Transfer,Connecticut,172.16.0.10,0,3327,False,40,Medium
8166,2026-08-24 17:21:06.990451,admin01,Failed Login,Texas,192.168.1.30,10,0,True,75,High
8167,2026-09-10 22:16:06.990451,employee03,File Access,Connecticut,10.0.0.25,0,0,False,5,Low
8168,2026-08-16 02:10:06.990451,developer01,Successful Login,Connecticut,192.168.1.10,0,0,False,0,Low
8169,2026-09-01 03:16:06.990451,finance01,Failed Login,Texas,192.168.1.30,10,0,False,50,Medium
8170,2026-08-20 05:42:06.990451,developer01,Data Transfer,Texas,10.0.0.25,0,1792,False,35,Medium
8171,2026-08-18 03:50:06.990451,analyst01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
8172,2026-09-01 16:18:06.990451,employee01,Privilege Change,London,10.0.0.15,0,0,False,40,Medium
8173,2026-08-29 01:32:06.990451,employee03,Password Reset,New York,192.168.1.20,0,0,False,10,Low
8174,2026-08-31 05:44:06.990451,employee03,Data Transfer,Connecticut,192.168.1.20,0,2844,False,25,Low
8175,2026-08-30 01:14:06.990451,admin01,File Access,New York,192.168.1.30,0,0,True,30,Medium
8176,2026-08-19 14:07:06.990451,employee03,Password Reset,Chicago,192.168.1.10,0,0,False,10,Low
8177,2026-08-29 11:18:06.990451,employee02,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
8178,2026-08-25 03:27:06.990451,finance01,Privilege Change,California,192.168.1.20,0,0,False,40,Medium
8179,2026-09-06 21:22:06.990451,developer01,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
8180,2026-09-14 14:24:06.990451,employee01,File Access,California,10.0.0.25,0,0,False,15,Low
8181,2026-09-01 12:33:06.990451,employee02,Failed Login,New Jersey,192.168.1.30,9,0,False,40,Medium
8182,2026-08-23 04:53:06.990451,employee03,Password Reset,California,192.168.1.30,0,0,False,20,Low
8183,2026-08-20 22:30:06.990451,admin01,Data Transfer,New Jersey,192.168.1.30,0,1709,True,50,Medium
8184,2026-08-21 04:20:06.990451,finance01,Password Reset,Chicago,10.0.0.15,0,0,False,10,Low
8185,2026-08-22 00:07:06.990451,employee02,Password Reset,New York,192.168.1.20,0,0,False,10,Low
8186,2026-09-04 21:39:06.990451,employee01,Data Transfer,Texas,10.0.0.25,0,841,False,10,Low
8187,2026-09-04 19:02:06.990451,developer01,File Access,New York,172.16.0.10,0,0,False,5,Low
8188,2026-09-01 23:21:06.990451,employee03,Successful Login,London,192.168.1.10,0,0,False,10,Low
8189,2026-08-26 22:58:06.990451,employee01,Successful Login,London,192.168.1.30,0,0,False,10,Low
8190,2026-08-28 05:50:06.990451,employee01,Successful Login,Connecticut,192.168.1.10,0,0,False,0,Low
8191,2026-08-29 13:53:06.990451,employee02,Privilege Change,London,192.168.1.10,0,0,False,40,Medium
8192,2026-09-02 15:50:06.990451,employee01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
8193,2026-08-28 16:37:06.990451,developer01,Password Reset,London,192.168.1.20,0,0,False,20,Low
8194,2026-08-17 20:45:06.990451,employee02,Privilege Change,Texas,192.168.1.20,0,0,False,40,Medium
8195,2026-09-06 01:58:06.990451,trader01,Successful Login,Texas,192.168.1.20,0,0,False,10,Low
8196,2026-09-05 03:56:06.990451,employee02,Password Reset,Chicago,10.0.0.15,0,0,False,10,Low
8197,2026-08-24 19:08:06.990451,trader01,Privilege Change,California,192.168.1.10,0,0,False,40,Medium
8198,2026-08-25 19:49:06.990451,employee01,Successful Login,Texas,172.16.0.10,0,0,False,10,Low
8199,2026-08-20 08:17:06.990451,developer01,Data Transfer,Texas,10.0.0.25,0,2241,False,35,Medium
8200,2026-09-02 16:36:06.990451,developer01,File Access,London,192.168.1.20,0,0,False,15,Low
8201,2026-08-31 02:52:06.990451,admin01,File Access,New Jersey,10.0.0.15,0,0,True,30,Medium
8202,2026-09-14 07:38:06.990451,employee01,Data Transfer,Texas,10.0.0.25,0,3902,False,50,Medium
8203,2026-08-26 19:49:06.990451,trader01,Successful Login,California,192.168.1.30,0,0,False,10,Low
8204,2026-08-20 13:01:06.990451,employee03,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
8205,2026-08-26 07:31:06.990451,developer01,Successful Login,London,192.168.1.30,0,0,False,10,Low
8206,2026-08-30 09:32:06.990451,developer01,Data Transfer,Connecticut,192.168.1.30,0,333,False,0,Low
8207,2026-08-16 08:23:06.990451,employee03,Failed Login,California,172.16.0.10,3,0,False,30,Medium
8208,2026-09-13 18:08:06.990451,trader01,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
8209,2026-08-22 14:10:06.990451,finance01,Privilege Change,London,10.0.0.15,0,0,False,40,Medium
8210,2026-08-29 10:51:06.990451,analyst01,Password Reset,London,10.0.0.15,0,0,False,20,Low
8211,2026-09-07 10:15:06.990451,admin01,File Access,London,10.0.0.25,0,0,True,40,Medium
8212,2026-08-17 23:13:06.990451,developer01,Successful Login,Connecticut,192.168.1.30,0,0,False,0,Low
8213,2026-09-06 22:18:06.990451,admin01,Failed Login,Connecticut,192.168.1.30,7,0,True,55,Medium
8214,2026-08-17 07:15:06.990451,admin01,Failed Login,New York,10.0.0.15,9,0,True,65,High
8215,2026-09-07 09:54:06.990451,admin01,Password Reset,California,192.168.1.30,0,0,True,45,Medium
8216,2026-08-18 03:46:06.990451,admin01,Data Transfer,New York,192.168.1.10,0,229,True,25,Low
8217,2026-09-03 09:43:06.990451,employee03,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
8218,2026-09-13 00:36:06.990451,employee02,File Access,Texas,192.168.1.30,0,0,False,15,Low
8219,2026-08-28 18:25:06.990451,finance01,Data Transfer,Chicago,172.16.0.10,0,737,False,0,Low
8220,2026-08-31 07:11:06.990451,admin01,Successful Login,Texas,172.16.0.10,0,0,True,35,Medium
8221,2026-09-09 21:20:06.990451,trader01,Successful Login,New York,192.168.1.10,0,0,False,0,Low
8222,2026-09-11 08:56:06.990451,finance01,Successful Login,California,10.0.0.25,0,0,False,10,Low
8223,2026-08-30 12:13:06.990451,trader01,Successful Login,New Jersey,10.0.0.25,0,0,False,0,Low
8224,2026-09-03 12:32:06.990451,finance01,Password Reset,London,10.0.0.15,0,0,False,20,Low
8225,2026-09-03 10:21:06.990451,trader01,Data Transfer,Texas,10.0.0.15,0,1909,False,35,Medium
8226,2026-08-23 03:08:06.990451,employee02,Data Transfer,New York,192.168.1.30,0,2850,False,25,Low
8227,2026-09-09 15:10:06.990451,developer01,Failed Login,Chicago,192.168.1.20,8,0,False,40,Medium
8228,2026-09-03 02:07:06.990451,employee02,Successful Login,California,10.0.0.25,0,0,False,10,Low
8229,2026-09-03 11:19:06.990451,employee02,Privilege Change,Chicago,10.0.0.15,0,0,False,30,Medium
8230,2026-08-31 15:34:06.990451,developer01,Privilege Change,London,192.168.1.10,0,0,False,40,Medium
8231,2026-09-01 23:33:06.990451,finance01,File Access,London,192.168.1.20,0,0,False,15,Low
8232,2026-08-31 11:42:06.990451,analyst01,Privilege Change,New Jersey,192.168.1.30,0,0,False,30,Medium
8233,2026-09-14 13:08:06.990451,admin01,Privilege Change,Chicago,192.168.1.20,0,0,True,55,Medium
8234,2026-08-29 01:17:06.990451,admin01,Data Transfer,New York,192.168.1.30,0,2652,True,50,Medium
8235,2026-09-01 16:57:06.990451,admin01,File Access,Texas,192.168.1.10,0,0,True,40,Medium
8236,2026-08-29 02:50:06.990451,employee01,Data Transfer,New Jersey,192.168.1.20,0,833,False,0,Low
8237,2026-08-23 13:10:06.990451,finance01,File Access,Texas,10.0.0.15,0,0,False,15,Low
8238,2026-09-06 01:18:06.990451,trader01,Data Transfer,London,10.0.0.15,0,745,False,10,Low
8239,2026-08-21 20:04:06.990451,finance01,Privilege Change,London,172.16.0.10,0,0,False,40,Medium
8240,2026-08-19 18:56:06.990451,employee01,Failed Login,California,10.0.0.15,1,0,False,10,Low
8241,2026-08-28 05:18:06.990451,developer01,Data Transfer,California,10.0.0.25,0,2588,False,35,Medium
8242,2026-08-31 12:11:06.990451,trader01,Successful Login,New York,192.168.1.20,0,0,False,0,Low
8243,2026-08-16 15:09:06.990451,analyst01,Data Transfer,Connecticut,10.0.0.25,0,2252,False,25,Low
8244,2026-08-16 21:40:06.990451,analyst01,Successful Login,London,192.168.1.20,0,0,False,10,Low
8245,2026-09-12 16:07:06.990451,employee01,Failed Login,London,192.168.1.20,10,0,False,50,Medium
8246,2026-09-05 05:01:06.990451,employee02,Password Reset,Chicago,192.168.1.30,0,0,False,10,Low
8247,2026-09-08 14:13:06.990451,employee03,Successful Login,Texas,172.16.0.10,0,0,False,10,Low
8248,2026-09-04 23:17:06.990451,employee03,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
8249,2026-09-02 21:06:06.990451,admin01,Password Reset,New Jersey,10.0.0.15,0,0,True,35,Medium
8250,2026-09-13 08:55:06.990451,admin01,Failed Login,Texas,172.16.0.10,4,0,True,55,Medium
8251,2026-08-25 11:05:06.990451,employee02,Failed Login,Chicago,10.0.0.15,8,0,False,40,Medium
8252,2026-08-17 14:34:06.990451,employee02,Successful Login,New York,192.168.1.30,0,0,False,0,Low
8253,2026-09-07 05:22:06.990451,employee03,Privilege Change,California,172.16.0.10,0,0,False,40,Medium
8254,2026-08-15 17:20:06.990451,admin01,Password Reset,New York,192.168.1.30,0,0,True,35,Medium
8255,2026-08-16 22:04:06.990451,analyst01,File Access,Texas,10.0.0.15,0,0,False,15,Low
8256,2026-08-26 17:27:06.990451,admin01,Privilege Change,New York,172.16.0.10,0,0,True,55,Medium
8257,2026-08-20 05:36:06.990451,employee01,Failed Login,Connecticut,192.168.1.10,2,0,False,0,Low
8258,2026-09-12 18:02:06.990451,analyst01,Privilege Change,New Jersey,192.168.1.30,0,0,False,30,Medium
8259,2026-08-22 22:13:06.990451,analyst01,Data Transfer,Texas,192.168.1.10,0,3999,False,50,Medium
8260,2026-09-09 18:50:06.990451,developer01,File Access,Texas,192.168.1.20,0,0,False,15,Low
8261,2026-08-17 05:48:06.990451,finance01,Failed Login,Connecticut,192.168.1.30,4,0,False,20,Low
8262,2026-09-03 17:39:06.990451,employee02,Privilege Change,Chicago,10.0.0.15,0,0,False,30,Medium
8263,2026-08-30 01:13:06.990451,employee03,Failed Login,New York,10.0.0.15,1,0,False,0,Low
8264,2026-09-09 17:22:06.990451,admin01,Password Reset,New York,172.16.0.10,0,0,True,35,Medium
8265,2026-08-20 05:01:06.990451,admin01,Failed Login,London,10.0.0.15,7,0,True,65,High
8266,2026-08-20 19:36:06.990451,trader01,Password Reset,Texas,192.168.1.30,0,0,False,20,Low
8267,2026-08-18 21:57:06.990451,developer01,Data Transfer,New Jersey,10.0.0.15,0,4851,False,50,Medium
8268,2026-09-06 07:01:06.990451,analyst01,File Access,Texas,192.168.1.10,0,0,False,15,Low
8269,2026-08-18 00:13:06.990451,developer01,File Access,Chicago,192.168.1.20,0,0,False,5,Low
8270,2026-08-18 21:52:06.990451,finance01,File Access,New Jersey,10.0.0.15,0,0,False,5,Low
8271,2026-08-26 19:58:06.990451,trader01,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
8272,2026-08-30 06:54:06.990451,developer01,Privilege Change,London,172.16.0.10,0,0,False,40,Medium
8273,2026-09-06 07:47:06.990451,finance01,Privilege Change,Connecticut,10.0.0.15,0,0,False,30,Medium
8274,2026-08-16 07:51:06.990451,finance01,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
8275,2026-08-19 07:09:06.990451,analyst01,File Access,California,192.168.1.20,0,0,False,15,Low
8276,2026-09-12 20:12:06.990451,developer01,Password Reset,Chicago,192.168.1.10,0,0,False,10,Low
8277,2026-09-03 19:44:06.990451,analyst01,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
8278,2026-09-06 00:52:06.990451,analyst01,Failed Login,New Jersey,192.168.1.30,2,0,False,0,Low
8279,2026-08-17 04:05:06.990451,analyst01,Data Transfer,Connecticut,192.168.1.30,0,4232,False,50,Medium
8280,2026-09-03 09:44:06.990451,analyst01,Failed Login,California,192.168.1.30,9,0,False,50,Medium
8281,2026-08-29 22:17:06.990451,trader01,File Access,California,10.0.0.15,0,0,False,15,Low
8282,2026-09-05 09:12:06.990451,employee02,Password Reset,New York,192.168.1.30,0,0,False,10,Low
8283,2026-08-23 11:29:06.990451,employee03,Successful Login,New York,172.16.0.10,0,0,False,0,Low
8284,2026-09-03 07:08:06.990451,employee03,Data Transfer,New York,192.168.1.30,0,3713,False,40,Medium
8285,2026-08-18 23:53:06.990451,admin01,File Access,New Jersey,10.0.0.25,0,0,True,30,Medium
8286,2026-08-24 07:52:06.990451,developer01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
8287,2026-08-21 15:51:06.990451,developer01,Failed Login,New York,172.16.0.10,8,0,False,40,Medium
8288,2026-08-29 22:40:06.990451,developer01,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
8289,2026-08-27 10:28:06.990451,employee02,Privilege Change,Texas,172.16.0.10,0,0,False,40,Medium
8290,2026-08-19 11:38:06.990451,employee02,Password Reset,Connecticut,192.168.1.30,0,0,False,10,Low
8291,2026-09-03 05:06:06.990451,finance01,Failed Login,Chicago,10.0.0.15,10,0,False,40,Medium
8292,2026-08-22 10:53:06.990451,analyst01,Failed Login,Connecticut,172.16.0.10,5,0,False,30,Medium
8293,2026-08-25 02:23:06.990451,trader01,Successful Login,California,192.168.1.10,0,0,False,10,Low
8294,2026-09-04 20:19:06.990451,employee02,Successful Login,New York,192.168.1.30,0,0,False,0,Low
8295,2026-08-29 16:19:06.990451,finance01,File Access,California,10.0.0.25,0,0,False,15,Low
8296,2026-09-01 09:14:06.990451,developer01,Data Transfer,London,10.0.0.15,0,3917,False,50,Medium
8297,2026-09-07 00:55:06.990451,finance01,File Access,California,192.168.1.30,0,0,False,15,Low
8298,2026-09-03 01:54:06.990451,trader01,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
8299,2026-09-07 02:45:06.990451,employee01,File Access,London,192.168.1.10,0,0,False,15,Low
8300,2026-08-30 14:58:06.990451,admin01,File Access,New York,192.168.1.30,0,0,True,30,Medium
