event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account
7215,2026-09-10 20:01:06.990451,trader01,File Access,California,10.0.0.15,0,0,False
7216,2026-08-24 18:57:06.990451,analyst01,Data Transfer,California,192.168.1.30,0,753,False
7217,2026-08-28 04:46:06.990451,developer01,Password Reset,Chicago,10.0.0.15,0,0,False
7218,2026-08-21 13:42:06.990451,trader01,Privilege Change,Chicago,192.168.1.10,0,0,False
7219,2026-09-07 09:47:06.990451,employee02,Failed Login,London,192.168.1.10,9,0,False
7220,2026-09-02 19:53:06.990451,employee02,Failed Login,California,192.168.1.20,6,0,False
7221,2026-09-01 13:33:06.990451,finance01,Successful Login,London,10.0.0.25,0,0,False
7222,2026-09-14 12:54:06.990451,employee03,Failed Login,New Jersey,192.168.1.10,7,0,False
7223,2026-08-30 16:23:06.990451,employee03,Successful Login,California,192.168.1.30,0,0,False
7224,2026-08-20 13:32:06.990451,employee02,File Access,New Jersey,10.0.0.25,0,0,False
7225,2026-08-21 22:01:06.990451,finance01,Data Transfer,New Jersey,172.16.0.10,0,536,False
7226,2026-09-02 11:27:06.990451,finance01,Password Reset,New York,192.168.1.20,0,0,False
7227,2026-08-19 19:25:06.990451,employee01,Failed Login,New Jersey,10.0.0.25,1,0,False
7228,2026-08-26 14:15:06.990451,employee02,File Access,Texas,10.0.0.15,0,0,False
7229,2026-08-21 17:43:06.990451,finance01,Privilege Change,Chicago,172.16.0.10,0,0,False
7230,2026-08-21 18:39:06.990451,employee03,Privilege Change,New York,192.168.1.20,0,0,False
7231,2026-09-13 22:55:06.990451,employee02,Privilege Change,New Jersey,192.168.1.20,0,0,False
7232,2026-09-08 05:52:06.990451,admin01,Failed Login,London,192.168.1.30,10,0,True
7233,2026-09-14 00:51:06.990451,admin01,Successful Login,Connecticut,192.168.1.20,0,0,True
7234,2026-09-02 23:37:06.990451,admin01,Data Transfer,Connecticut,192.168.1.30,0,2371,True
7235,2026-09-01 18:32:06.990451,trader01,File Access,Texas,192.168.1.10,0,0,False
7236,2026-09-05 21:28:06.990451,admin01,Password Reset,London,192.168.1.10,0,0,True
7237,2026-08-28 16:42:06.990451,analyst01,Password Reset,California,192.168.1.10,0,0,False
7238,2026-08-26 13:47:06.990451,employee02,Password Reset,Chicago,192.168.1.10,0,0,False
7239,2026-09-07 00:01:06.990451,finance01,Privilege Change,California,10.0.0.15,0,0,False
7240,2026-09-04 12:20:06.990451,employee03,File Access,California,192.168.1.30,0,0,False
7241,2026-08-30 22:39:06.990451,employee01,Password Reset,New Jersey,10.0.0.25,0,0,False
7242,2026-09-09 01:30:06.990451,admin01,Failed Login,London,10.0.0.25,1,0,True
7243,2026-09-02 07:28:06.990451,analyst01,Successful Login,Chicago,10.0.0.25,0,0,False
7244,2026-09-04 19:51:06.990451,analyst01,Password Reset,Texas,10.0.0.15,0,0,False
7245,2026-09-01 12:34:06.990451,admin01,Data Transfer,New York,192.168.1.30,0,1680,True
7246,2026-08-24 07:32:06.990451,employee01,Password Reset,California,192.168.1.30,0,0,False
7247,2026-08-19 12:05:06.990451,employee03,Data Transfer,New York,192.168.1.30,0,4517,False
7248,2026-08-21 10:03:06.990451,employee02,Successful Login,New York,10.0.0.15,0,0,False
7249,2026-08-30 06:03:06.990451,employee03,Password Reset,Chicago,192.168.1.30,0,0,False
7250,2026-08-23 13:20:06.990451,developer01,Data Transfer,California,192.168.1.30,0,4494,False
7251,2026-09-02 23:44:06.990451,admin01,Successful Login,New Jersey,192.168.1.10,0,0,True
7252,2026-09-01 13:32:06.990451,developer01,Data Transfer,Chicago,192.168.1.20,0,2199,False
7253,2026-09-11 20:16:06.990451,admin01,Privilege Change,Connecticut,192.168.1.10,0,0,True
7254,2026-09-03 19:36:06.990451,analyst01,Data Transfer,Connecticut,192.168.1.20,0,1269,False
7255,2026-08-25 18:04:06.990451,employee03,Privilege Change,Chicago,10.0.0.15,0,0,False
7256,2026-09-09 22:22:06.990451,analyst01,Successful Login,New York,10.0.0.15,0,0,False
7257,2026-09-12 17:23:06.990451,trader01,Password Reset,Connecticut,172.16.0.10,0,0,False
7258,2026-08-23 08:19:06.990451,trader01,Password Reset,New Jersey,192.168.1.30,0,0,False
7259,2026-09-03 05:47:06.990451,employee02,Failed Login,London,192.168.1.20,8,0,False
7260,2026-09-07 14:22:06.990451,employee01,Password Reset,Texas,10.0.0.15,0,0,False
7261,2026-08-21 22:36:06.990451,employee01,Data Transfer,Chicago,172.16.0.10,0,1085,False
7262,2026-08-30 00:56:06.990451,employee02,Failed Login,Texas,192.168.1.30,7,0,False
7263,2026-09-03 18:45:06.990451,admin01,Password Reset,Chicago,10.0.0.15,0,0,True
7264,2026-08-22 19:31:06.990451,employee01,File Access,London,192.168.1.20,0,0,False
7265,2026-08-23 05:20:06.990451,employee03,Privilege Change,New Jersey,192.168.1.10,0,0,False
7266,2026-08-25 09:32:06.990451,employee02,Privilege Change,London,172.16.0.10,0,0,False
7267,2026-08-31 00:05:06.990451,employee02,Password Reset,Chicago,192.168.1.10,0,0,False
7268,2026-09-05 00:27:06.990451,developer01,Data Transfer,Connecticut,10.0.0.15,0,3334,False
7269,2026-09-06 07:22:06.990451,analyst01,Privilege Change,Chicago,192.168.1.20,0,0,False
7270,2026-08-20 18:46:06.990451,trader01,Password Reset,Connecticut,10.0.0.25,0,0,False
7271,2026-08-18 04:09:06.990451,employee03,Successful Login,New York,192.168.1.10,0,0,False
7272,2026-08-31 14:23:06.990451,finance01,Failed Login,Chicago,10.0.0.15,9,0,False
7273,2026-08-22 04:42:06.990451,employee03,Successful Login,New York,10.0.0.15,0,0,False
7274,2026-09-13 07:01:06.990451,trader01,File Access,London,10.0.0.25,0,0,False
7275,2026-09-12 12:45:06.990451,analyst01,Failed Login,Chicago,192.168.1.10,5,0,False
7276,2026-08-23 23:59:06.990451,employee01,File Access,Chicago,172.16.0.10,0,0,False
7277,2026-08-17 08:43:06.990451,employee03,Data Transfer,Texas,192.168.1.30,0,1671,False
7278,2026-09-04 21:04:06.990451,employee02,Password Reset,Connecticut,192.168.1.10,0,0,False
7279,2026-09-06 07:49:06.990451,admin01,Privilege Change,California,10.0.0.15,0,0,True
7280,2026-08-27 09:54:06.990451,employee03,Data Transfer,California,192.168.1.20,0,4475,False
7281,2026-09-10 23:36:06.990451,trader01,Successful Login,New Jersey,10.0.0.15,0,0,False
7282,2026-09-01 08:52:06.990451,trader01,Password Reset,California,192.168.1.30,0,0,False
7283,2026-09-05 23:42:06.990451,trader01,Data Transfer,New Jersey,10.0.0.15,0,4422,False
7284,2026-09-13 02:54:06.990451,developer01,File Access,Chicago,192.168.1.30,0,0,False
7285,2026-08-31 11:03:06.990451,trader01,Data Transfer,Texas,192.168.1.20,0,2771,False
7286,2026-09-08 07:21:06.990451,admin01,Password Reset,California,10.0.0.15,0,0,True
7287,2026-09-09 07:48:06.990451,finance01,Password Reset,New York,192.168.1.20,0,0,False
7288,2026-08-21 19:16:06.990451,employee02,Successful Login,Connecticut,192.168.1.20,0,0,False
7289,2026-08-30 03:53:06.990451,employee02,Data Transfer,London,10.0.0.25,0,3338,False
7290,2026-08-18 04:44:06.990451,finance01,Data Transfer,Texas,192.168.1.30,0,1142,False
7291,2026-08-28 06:55:06.990451,developer01,Data Transfer,California,192.168.1.30,0,4323,False
7292,2026-09-11 03:36:06.990451,employee02,Successful Login,New York,192.168.1.30,0,0,False
7293,2026-08-31 14:31:06.990451,finance01,Successful Login,Connecticut,172.16.0.10,0,0,False
7294,2026-08-30 00:30:06.990451,analyst01,Privilege Change,London,10.0.0.25,0,0,False
7295,2026-08-31 03:45:06.990451,admin01,File Access,Texas,10.0.0.25,0,0,True
7296,2026-08-29 03:25:06.990451,finance01,Data Transfer,New York,10.0.0.15,0,1643,False
7297,2026-09-11 13:14:06.990451,finance01,File Access,Chicago,10.0.0.25,0,0,False
7298,2026-09-11 02:02:06.990451,trader01,Data Transfer,New Jersey,10.0.0.25,0,1961,False
7299,2026-09-03 16:54:06.990451,developer01,Successful Login,Connecticut,192.168.1.20,0,0,False
7300,2026-08-21 21:47:06.990451,employee02,Successful Login,California,192.168.1.30,0,0,False
7301,2026-08-25 12:11:06.990451,finance01,Successful Login,Texas,192.168.1.10,0,0,False
7302,2026-08-30 18:37:06.990451,employee03,Data Transfer,California,10.0.0.25,0,1102,False
7303,2026-08-22 16:01:06.990451,finance01,File Access,New York,172.16.0.10,0,0,False
7304,2026-08-31 02:47:06.990451,finance01,Password Reset,Chicago,192.168.1.30,0,0,False
7305,2026-09-04 23:20:06.990451,employee01,Data Transfer,Chicago,10.0.0.25,0,1526,False
7306,2026-08-23 06:30:06.990451,admin01,Password Reset,California,10.0.0.25,0,0,True
7307,2026-08-18 19:55:06.990451,employee01,Privilege Change,California,192.168.1.20,0,0,False
7308,2026-09-11 01:18:06.990451,trader01,Privilege Change,Texas,172.16.0.10,0,0,False
7309,2026-08-16 01:47:06.990451,trader01,Successful Login,New Jersey,10.0.0.15,0,0,False
7310,2026-08-25 15:39:06.990451,developer01,Failed Login,California,172.16.0.10,3,0,False
7311,2026-09-05 22:58:06.990451,employee02,Privilege Change,London,172.16.0.10,0,0,False
7312,2026-08-17 15:30:06.990451,employee02,Successful Login,Connecticut,192.168.1.10,0,0,False
7313,2026-08-31 00:20:06.990451,admin01,Data Transfer,Connecticut,172.16.0.10,0,342,True
7314,2026-08-20 13:01:06.990451,analyst01,File Access,New York,192.168.1.10,0,0,False
7315,2026-08-30 00:36:06.990451,employee01,Successful Login,New York,192.168.1.20,0,0,False
7316,2026-08-26 14:53:06.990451,finance01,Data Transfer,London,192.168.1.30,0,1406,False
7317,2026-08-29 16:42:06.990451,employee03,Failed Login,California,192.168.1.10,3,0,False
7318,2026-08-26 04:45:06.990451,finance01,Privilege Change,Connecticut,10.0.0.15,0,0,False
7319,2026-09-01 12:44:06.990451,employee01,Privilege Change,Texas,192.168.1.30,0,0,False
7320,2026-08-26 00:32:06.990451,employee01,Data Transfer,London,192.168.1.10,0,254,False
7321,2026-08-28 01:49:06.990451,analyst01,File Access,Texas,10.0.0.15,0,0,False
7322,2026-08-17 09:24:06.990451,developer01,Failed Login,New York,192.168.1.10,3,0,False
7323,2026-08-31 13:34:06.990451,employee03,Data Transfer,Texas,10.0.0.25,0,181,False
7324,2026-09-07 05:20:06.990451,employee02,Data Transfer,Chicago,172.16.0.10,0,2405,False
7325,2026-08-17 06:38:06.990451,employee03,Data Transfer,London,10.0.0.25,0,552,False
7326,2026-09-14 10:01:06.990451,finance01,Password Reset,New York,172.16.0.10,0,0,False
7327,2026-08-27 07:30:06.990451,finance01,Privilege Change,California,192.168.1.30,0,0,False
7328,2026-08-26 03:07:06.990451,trader01,Failed Login,Connecticut,192.168.1.30,4,0,False
7329,2026-08-22 14:48:06.990451,analyst01,Data Transfer,Texas,172.16.0.10,0,1893,False
7330,2026-08-17 20:50:06.990451,trader01,Data Transfer,Chicago,192.168.1.20,0,1150,False
7331,2026-09-04 02:03:06.990451,admin01,Failed Login,New York,192.168.1.30,3,0,True
7332,2026-08-19 01:14:06.990451,employee03,Successful Login,Chicago,192.168.1.10,0,0,False
7333,2026-09-12 04:01:06.990451,trader01,Password Reset,Chicago,192.168.1.20,0,0,False
7334,2026-08-28 23:33:06.990451,employee03,Password Reset,New Jersey,172.16.0.10,0,0,False
7335,2026-09-02 15:55:06.990451,employee02,Password Reset,London,192.168.1.30,0,0,False
7336,2026-08-18 12:24:06.990451,employee02,Successful Login,New Jersey,192.168.1.30,0,0,False
7337,2026-08-20 23:05:06.990451,employee01,Privilege Change,New York,192.168.1.30,0,0,False
7338,2026-09-12 06:34:06.990451,finance01,Privilege Change,California,192.168.1.20,0,0,False
7339,2026-09-03 07:01:06.990451,employee01,Password Reset,New York,192.168.1.30,0,0,False
7340,2026-08-17 05:29:06.990451,developer01,File Access,Texas,10.0.0.15,0,0,False
7341,2026-09-11 21:18:06.990451,employee02,File Access,London,192.168.1.20,0,0,False
7342,2026-09-03 21:53:06.990451,employee02,Privilege Change,London,10.0.0.15,0,0,False
7343,2026-09-08 08:54:06.990451,analyst01,Password Reset,New York,172.16.0.10,0,0,False
7344,2026-09-09 02:21:06.990451,developer01,File Access,Texas,192.168.1.30,0,0,False
7345,2026-08-18 03:52:06.990451,developer01,Successful Login,New York,192.168.1.10,0,0,False
7346,2026-08-27 14:01:06.990451,employee03,Successful Login,New York,10.0.0.15,0,0,False
7347,2026-09-05 02:09:06.990451,employee01,Successful Login,Connecticut,10.0.0.25,0,0,False
7348,2026-09-05 12:20:06.990451,employee02,Failed Login,California,192.168.1.30,1,0,False
7349,2026-09-12 17:04:06.990451,admin01,Successful Login,Connecticut,192.168.1.10,0,0,True
7350,2026-08-22 13:40:06.990451,developer01,Privilege Change,Connecticut,192.168.1.30,0,0,False
7351,2026-09-07 14:42:06.990451,employee03,Failed Login,New York,192.168.1.10,7,0,False
7352,2026-09-03 20:37:06.990451,employee02,File Access,New Jersey,10.0.0.25,0,0,False
7353,2026-09-03 10:29:06.990451,developer01,Data Transfer,New Jersey,192.168.1.20,0,1952,False
7354,2026-08-30 12:12:06.990451,employee03,Privilege Change,California,10.0.0.25,0,0,False
7355,2026-08-27 12:17:06.990451,employee02,File Access,New York,192.168.1.10,0,0,False
7356,2026-08-25 04:28:06.990451,analyst01,Successful Login,New York,192.168.1.10,0,0,False
7357,2026-09-01 23:49:06.990451,employee02,Data Transfer,California,10.0.0.15,0,3745,False
7358,2026-08-25 17:34:06.990451,analyst01,Failed Login,New York,10.0.0.25,9,0,False
7359,2026-09-04 15:16:06.990451,developer01,Failed Login,California,10.0.0.15,8,0,False
7360,2026-09-12 00:24:06.990451,finance01,Successful Login,Chicago,172.16.0.10,0,0,False
7361,2026-09-04 16:36:06.990451,employee01,Data Transfer,New York,192.168.1.30,0,3390,False
7362,2026-09-11 07:54:06.990451,developer01,Successful Login,Texas,172.16.0.10,0,0,False
7363,2026-09-09 20:40:06.990451,employee01,Successful Login,California,172.16.0.10,0,0,False
7364,2026-08-24 02:35:06.990451,admin01,Password Reset,London,172.16.0.10,0,0,True
7365,2026-08-21 00:28:06.990451,employee03,Failed Login,London,10.0.0.15,5,0,False
7366,2026-09-13 19:12:06.990451,employee03,Privilege Change,Chicago,192.168.1.10,0,0,False
7367,2026-08-17 20:28:06.990451,finance01,Data Transfer,Texas,10.0.0.25,0,2491,False
7368,2026-08-21 02:19:06.990451,employee01,Password Reset,London,192.168.1.30,0,0,False
7369,2026-08-17 17:24:06.990451,employee01,Privilege Change,Connecticut,192.168.1.30,0,0,False
7370,2026-08-21 04:50:06.990451,employee01,File Access,California,10.0.0.25,0,0,False
7371,2026-09-08 04:50:06.990451,employee02,Successful Login,Texas,192.168.1.30,0,0,False
7372,2026-09-06 13:10:06.990451,admin01,File Access,California,172.16.0.10,0,0,True
7373,2026-09-13 15:28:06.990451,employee02,Successful Login,Chicago,10.0.0.15,0,0,False
7374,2026-09-07 14:55:06.990451,trader01,Data Transfer,California,192.168.1.10,0,2611,False
7375,2026-09-10 12:05:06.990451,analyst01,Privilege Change,Chicago,172.16.0.10,0,0,False
7376,2026-08-22 07:32:06.990451,employee02,Failed Login,London,172.16.0.10,4,0,False
7377,2026-09-02 13:41:06.990451,admin01,File Access,Connecticut,172.16.0.10,0,0,True
7378,2026-09-03 14:19:06.990451,employee02,Password Reset,Connecticut,192.168.1.10,0,0,False
7379,2026-09-12 04:40:06.990451,developer01,Password Reset,New York,10.0.0.15,0,0,False
7380,2026-08-21 19:20:06.990451,employee01,Failed Login,California,10.0.0.25,1,0,False
7381,2026-09-12 18:59:06.990451,employee01,Data Transfer,London,10.0.0.15,0,4928,False
7382,2026-09-02 11:15:06.990451,admin01,Successful Login,Chicago,172.16.0.10,0,0,True
7383,2026-09-12 11:16:06.990451,developer01,Successful Login,California,172.16.0.10,0,0,False
7384,2026-08-18 01:40:06.990451,employee02,File Access,New York,192.168.1.30,0,0,False
7385,2026-09-02 07:32:06.990451,analyst01,Data Transfer,New York,172.16.0.10,0,4092,False
7386,2026-08-16 05:18:06.990451,trader01,File Access,Texas,192.168.1.10,0,0,False
7387,2026-08-30 22:19:06.990451,developer01,Password Reset,New York,172.16.0.10,0,0,False
7388,2026-08-18 19:02:06.990451,trader01,Successful Login,New York,192.168.1.10,0,0,False
7389,2026-09-01 02:01:06.990451,trader01,Failed Login,London,172.16.0.10,9,0,False
7390,2026-09-05 20:42:06.990451,employee01,Password Reset,Texas,192.168.1.30,0,0,False
7391,2026-08-18 22:12:06.990451,analyst01,File Access,New York,192.168.1.10,0,0,False
7392,2026-08-27 02:23:06.990451,finance01,Successful Login,Chicago,192.168.1.30,0,0,False
7393,2026-08-17 19:44:06.990451,employee02,Privilege Change,Texas,192.168.1.20,0,0,False
7394,2026-09-11 00:11:06.990451,employee03,Data Transfer,California,10.0.0.15,0,519,False
7395,2026-08-18 23:05:06.990451,employee01,Failed Login,London,192.168.1.10,8,0,False
7396,2026-08-31 22:33:06.990451,employee02,File Access,Chicago,172.16.0.10,0,0,False
7397,2026-09-06 12:57:06.990451,analyst01,File Access,New Jersey,172.16.0.10,0,0,False
7398,2026-08-30 04:54:06.990451,developer01,Privilege Change,New York,192.168.1.20,0,0,False
7399,2026-09-13 22:27:06.990451,employee03,File Access,Connecticut,10.0.0.25,0,0,False
7400,2026-09-09 18:49:06.990451,employee02,File Access,New York,192.168.1.30,0,0,False
7401,2026-08-24 09:00:06.990451,admin01,File Access,New Jersey,10.0.0.15,0,0,True
7402,2026-09-02 07:12:06.990451,developer01,Data Transfer,New York,172.16.0.10,0,836,False
7403,2026-08-27 13:17:06.990451,employee01,Password Reset,Connecticut,172.16.0.10,0,0,False
7404,2026-09-02 05:46:06.990451,admin01,File Access,London,10.0.0.25,0,0,True
7405,2026-09-02 04:01:06.990451,employee02,File Access,California,10.0.0.15,0,0,False
7406,2026-09-12 08:52:06.990451,analyst01,File Access,Connecticut,192.168.1.30,0,0,False
7407,2026-08-19 10:34:06.990451,employee02,Password Reset,California,192.168.1.10,0,0,False
7408,2026-08-20 05:47:06.990451,analyst01,Failed Login,Texas,192.168.1.20,9,0,False
7409,2026-08-26 04:19:06.990451,employee03,Privilege Change,Chicago,192.168.1.10,0,0,False
7410,2026-09-03 23:06:06.990451,finance01,Privilege Change,Texas,192.168.1.10,0,0,False
7411,2026-09-05 14:21:06.990451,admin01,Successful Login,California,10.0.0.15,0,0,True
7412,2026-09-11 00:30:06.990451,employee01,Failed Login,New York,192.168.1.20,7,0,False
7413,2026-08-21 09:40:06.990451,trader01,Failed Login,Chicago,10.0.0.25,5,0,False
7414,2026-09-06 16:17:06.990451,employee02,File Access,London,192.168.1.10,0,0,False
7415,2026-08-23 02:19:06.990451,analyst01,Successful Login,Chicago,10.0.0.15,0,0,False
7416,2026-09-07 22:00:06.990451,finance01,Privilege Change,Connecticut,192.168.1.30,0,0,False
7417,2026-09-12 13:51:06.990451,employee01,File Access,California,192.168.1.10,0,0,False
7418,2026-09-04 02:14:06.990451,developer01,Data Transfer,Texas,10.0.0.25,0,667,False
7419,2026-08-17 19:13:06.990451,employee01,Privilege Change,New Jersey,192.168.1.20,0,0,False
7420,2026-08-31 12:41:06.990451,employee03,Failed Login,Chicago,192.168.1.10,4,0,False
7421,2026-09-04 20:17:06.990451,analyst01,Failed Login,New Jersey,192.168.1.20,7,0,False
7422,2026-09-04 21:18:06.990451,developer01,Failed Login,New Jersey,172.16.0.10,8,0,False
7423,2026-09-13 14:50:06.990451,analyst01,Successful Login,Connecticut,10.0.0.25,0,0,False
7424,2026-08-27 09:07:06.990451,analyst01,Failed Login,London,10.0.0.25,7,0,False
7425,2026-08-27 08:43:06.990451,finance01,Privilege Change,Connecticut,192.168.1.10,0,0,False
7426,2026-08-22 02:51:06.990451,employee02,Data Transfer,London,10.0.0.15,0,3873,False
7427,2026-08-20 01:50:06.990451,analyst01,Failed Login,California,192.168.1.10,4,0,False
7428,2026-09-10 23:31:06.990451,employee02,Failed Login,New York,10.0.0.15,6,0,False
7429,2026-09-12 09:15:06.990451,admin01,Failed Login,Connecticut,10.0.0.25,9,0,True
7430,2026-09-06 17:06:06.990451,admin01,Data Transfer,New Jersey,192.168.1.30,0,1513,True
7431,2026-08-27 16:30:06.990451,employee01,Privilege Change,New York,192.168.1.30,0,0,False
7432,2026-09-02 09:02:06.990451,employee03,Password Reset,Chicago,192.168.1.30,0,0,False
7433,2026-09-01 16:56:06.990451,developer01,File Access,Connecticut,192.168.1.30,0,0,False
7434,2026-09-01 12:24:06.990451,admin01,Successful Login,Connecticut,192.168.1.10,0,0,True
7435,2026-09-09 07:48:06.990451,trader01,Failed Login,New York,192.168.1.10,6,0,False
7436,2026-08-17 16:17:06.990451,developer01,File Access,Texas,192.168.1.10,0,0,False
7437,2026-08-31 02:52:06.990451,admin01,Failed Login,Texas,10.0.0.15,6,0,True
7438,2026-08-29 10:57:06.990451,employee03,Privilege Change,New Jersey,192.168.1.30,0,0,False
7439,2026-09-09 01:48:06.990451,employee02,Privilege Change,New York,192.168.1.30,0,0,False
7440,2026-09-10 18:12:06.990451,trader01,Privilege Change,Chicago,10.0.0.25,0,0,False
7441,2026-08-17 20:07:06.990451,analyst01,Data Transfer,Connecticut,192.168.1.10,0,3094,False
7442,2026-08-30 13:22:06.990451,developer01,Failed Login,New Jersey,172.16.0.10,2,0,False
7443,2026-08-30 12:55:06.990451,employee01,File Access,Connecticut,192.168.1.20,0,0,False
7444,2026-08-30 06:30:06.990451,employee03,Password Reset,Texas,172.16.0.10,0,0,False
7445,2026-08-19 16:19:06.990451,employee02,Failed Login,Chicago,192.168.1.10,1,0,False
7446,2026-09-04 13:15:06.990451,developer01,Password Reset,Connecticut,192.168.1.30,0,0,False
7447,2026-08-28 05:31:06.990451,employee02,Failed Login,New York,192.168.1.10,7,0,False
7448,2026-09-08 10:42:06.990451,developer01,Successful Login,London,172.16.0.10,0,0,False
7449,2026-09-07 20:42:06.990451,employee03,File Access,Texas,192.168.1.10,0,0,False
7450,2026-08-22 08:49:06.990451,trader01,Privilege Change,New Jersey,192.168.1.20,0,0,False
7451,2026-09-07 23:50:06.990451,employee03,Data Transfer,Texas,192.168.1.30,0,2698,False
7452,2026-08-16 11:22:06.990451,employee03,Data Transfer,London,192.168.1.10,0,2775,False
7453,2026-09-03 17:50:06.990451,trader01,File Access,California,192.168.1.20,0,0,False
7454,2026-09-09 21:40:06.990451,admin01,Successful Login,Chicago,192.168.1.30,0,0,True
7455,2026-09-02 15:50:06.990451,employee03,Failed Login,New Jersey,192.168.1.20,2,0,False
7456,2026-08-16 13:20:06.990451,trader01,File Access,Chicago,10.0.0.15,0,0,False
7457,2026-08-20 06:04:06.990451,developer01,Failed Login,California,172.16.0.10,3,0,False
7458,2026-08-21 22:07:06.990451,admin01,File Access,New York,172.16.0.10,0,0,True
7459,2026-08-21 06:10:06.990451,employee01,Password Reset,Texas,192.168.1.10,0,0,False
7460,2026-08-21 11:10:06.990451,admin01,Privilege Change,Chicago,172.16.0.10,0,0,True
7461,2026-08-18 21:40:06.990451,employee03,Successful Login,New Jersey,172.16.0.10,0,0,False
7462,2026-08-28 22:37:06.990451,employee02,File Access,Connecticut,192.168.1.30,0,0,False
7463,2026-08-31 23:10:06.990451,admin01,Failed Login,Texas,192.168.1.20,6,0,True
7464,2026-08-20 16:48:06.990451,employee01,Successful Login,London,10.0.0.25,0,0,False
7465,2026-08-27 13:46:06.990451,finance01,Successful Login,Texas,172.16.0.10,0,0,False
7466,2026-09-06 17:04:06.990451,employee03,Password Reset,New Jersey,172.16.0.10,0,0,False
7467,2026-09-03 02:28:06.990451,analyst01,Password Reset,Connecticut,192.168.1.20,0,0,False
7468,2026-09-10 09:16:06.990451,employee01,Password Reset,New York,192.168.1.20,0,0,False
7469,2026-09-10 02:15:06.990451,employee01,Password Reset,Connecticut,192.168.1.10,0,0,False
7470,2026-08-30 14:38:06.990451,finance01,Successful Login,California,10.0.0.15,0,0,False
7471,2026-09-03 04:31:06.990451,admin01,Failed Login,New York,10.0.0.15,9,0,True
7472,2026-09-03 08:46:06.990451,trader01,Successful Login,California,192.168.1.20,0,0,False
7473,2026-09-05 04:30:06.990451,trader01,Failed Login,New York,192.168.1.30,4,0,False
7474,2026-09-08 07:08:06.990451,employee01,Privilege Change,London,10.0.0.25,0,0,False
7475,2026-09-09 02:03:06.990451,trader01,Failed Login,California,172.16.0.10,1,0,False
7476,2026-08-20 18:22:06.990451,trader01,Failed Login,Connecticut,172.16.0.10,5,0,False
7477,2026-08-23 04:50:06.990451,finance01,Successful Login,Chicago,172.16.0.10,0,0,False
7478,2026-09-08 18:36:06.990451,developer01,Password Reset,London,192.168.1.20,0,0,False
7479,2026-08-31 04:53:06.990451,employee03,File Access,London,192.168.1.20,0,0,False
7480,2026-09-02 07:21:06.990451,finance01,File Access,California,192.168.1.10,0,0,False
7481,2026-09-05 15:29:06.990451,admin01,Successful Login,London,10.0.0.15,0,0,True
7482,2026-08-17 00:04:06.990451,employee02,Successful Login,New Jersey,192.168.1.10,0,0,False
7483,2026-09-02 15:27:06.990451,analyst01,File Access,New Jersey,10.0.0.15,0,0,False
7484,2026-08-26 21:36:06.990451,developer01,Successful Login,New York,10.0.0.25,0,0,False
7485,2026-09-02 13:01:06.990451,analyst01,Data Transfer,New Jersey,192.168.1.20,0,83,False
7486,2026-09-13 16:38:06.990451,trader01,Failed Login,Texas,172.16.0.10,8,0,False
7487,2026-08-21 20:57:06.990451,developer01,Successful Login,London,192.168.1.30,0,0,False
7488,2026-09-11 00:57:06.990451,employee02,Successful Login,New Jersey,192.168.1.10,0,0,False
7489,2026-08-28 05:12:06.990451,employee01,Privilege Change,Chicago,10.0.0.25,0,0,False
7490,2026-08-17 18:02:06.990451,employee01,Successful Login,Connecticut,192.168.1.20,0,0,False
7491,2026-09-02 09:39:06.990451,trader01,File Access,London,192.168.1.10,0,0,False
7492,2026-08-31 08:31:06.990451,employee01,Successful Login,Texas,192.168.1.20,0,0,False
7493,2026-09-12 01:51:06.990451,finance01,Privilege Change,London,10.0.0.15,0,0,False
7494,2026-08-26 13:15:06.990451,finance01,Privilege Change,California,192.168.1.10,0,0,False
7495,2026-09-01 20:12:06.990451,admin01,Password Reset,New York,10.0.0.15,0,0,True
7496,2026-08-23 18:51:06.990451,employee03,Privilege Change,California,10.0.0.25,0,0,False
7497,2026-08-19 12:17:06.990451,developer01,Privilege Change,Texas,192.168.1.30,0,0,False
7498,2026-09-05 23:29:06.990451,employee01,Password Reset,Chicago,10.0.0.15,0,0,False
7499,2026-09-08 01:27:06.990451,finance01,Failed Login,New York,10.0.0.25,4,0,False
7500,2026-08-17 20:16:06.990451,finance01,Successful Login,Connecticut,192.168.1.10,0,0,False
7501,2026-08-17 10:48:06.990451,finance01,Password Reset,Texas,192.168.1.10,0,0,False
7502,2026-08-19 15:47:06.990451,trader01,Password Reset,California,192.168.1.30,0,0,False
7503,2026-08-22 08:06:06.990451,admin01,Data Transfer,London,192.168.1.30,0,3623,True
7504,2026-09-02 04:12:06.990451,employee02,File Access,California,172.16.0.10,0,0,False
7505,2026-08-19 22:51:06.990451,employee03,Failed Login,London,10.0.0.25,6,0,False
7506,2026-09-01 02:35:06.990451,finance01,Successful Login,Connecticut,192.168.1.30,0,0,False
7507,2026-08-18 14:20:06.990451,employee02,Failed Login,Chicago,192.168.1.20,7,0,False
7508,2026-08-19 00:20:06.990451,employee03,Privilege Change,Connecticut,192.168.1.20,0,0,False
7509,2026-09-01 10:03:06.990451,employee03,Failed Login,Chicago,192.168.1.30,3,0,False
7510,2026-09-01 11:01:06.990451,admin01,Privilege Change,Chicago,192.168.1.30,0,0,True
